ticket_text,category_id,group_id,predicted_category
re issue with unapplied receipts aging report re issue with unapplied receipts aging report hi please rise ticket for below thanks sent monday october issue with unapplied receipts aging report hello projects having issues with aging report more specifically with or customer receipts included aging report based what saw there be problem with receipts have after date looks like listed outstanding or open report for instance for month end close reported issue with aging did analysis described below based receivables aging by ledger report attached unapplied receipts for ones listed table below big receipt seems explain most difference for against aging report also attached was unapplied but was th shown screen below looks like problem with custom aging report handles properly date for unapplied clarification when receipt or created open amount outstanding must be listed aging when receipt invoice gets closed outstanding balance then zero should longer show aging second screen below shows location name report shows correct information if possible review one reverse engineer way showing or unapplied receipts please let know if you have any questions thank you name receipt number due date amount kind regards fusion,internal_it::Hardware,2ab8e3be85dcd5f54fb2c9ac613498100fb431ff89913a79b48f3a1729f4b0ed,internal_it::Miscellaneous
win install issue for win install issue for installation issue ticket si queue mine direct senior engineer en,internal_it::Miscellaneous,9e6add7168757e0297c52db01fcba46061da6b1f0a0524f3ac26b87dc4e254a0,internal_it::Administrative rights
failed update failed update hi guys getting message anything need software architect,internal_it::Administrative rights,cae6a8eada272d3fe001d07609c2a9eeb52d7f9ccec8a672b8be978bcb00f21b,internal_it::Hardware
change oracle change dear can you please make for since keep receiving following error message faces for more information please server error log for entry beginning with faces server exception during regards head testing en,internal_it::HR Support,000e6dfc6f1fa362c7c7e03f0df07e27a9a7e1373ce1628a7ad225d0b55c8db1,internal_it::Miscellaneous
cannot to oracle using expenses read only pot merge la only va sa manager,internal_it::HR Support,c028c9b0faec4a5f59466b53052b021e2332db9a10d1e432b8f8d52e5152a97c,internal_it::Hardware
problems problems hi guys could you please action below thanks incident manager sent thursday problems hi please make someone gets touch with for below incident logged thank you manager sent re problems hi only one ticket being similar below described reached ll check with manager charge case might be related ask get touch with more details help assess issues thank you manager sent problems any idea sent thursday problems hi few have mention issues week being able join calls needing drop off re join etc you aware any issues regards ext mob en glee your zone,internal_it::Miscellaneous,6fbc58ffa5510e86c6b8ddf12ebb7cb31f6c56043bca3bd91cd3e4517e07ce18,internal_it::Hardware
high priority oracle issue high priority issue dear can log when trying log asked twice if want allow be if press yes then directed back main thank you planning officer ext,internal_it::HR Support,5098dfa412120f065d6dc9fac46e2f39bf945687dad20e289a03ac629462fc26,internal_it::Hardware
windows update fail update fail hi guys when trying update get following error thank you senior developer,internal_it::HR Support,ae32cd7d04d9562d4dedc52bb963eae0b77a0b135cb1f7bfacbc810f1032e73f,internal_it::Administrative rights
buzzers from some doors are not activated when doors remain open sent wednesday physical issues importance high hi today have performed review physical controls place our spaces have found following issues emergency access doors floors closing properly due some mechanical issues have found doors open please raise for work together with our facility manager landlord fix buzzers some doors activated when doors remain open moreover these configured automatically send raise ticket if left open for period please raise another make configuration also for doors intruder alarm armed ooh due some technical issues applies for offices please raise another for make issues solved possible shortly with more details with respect subject thanks,internal_it::Administrative rights,05eeb89df05eb715bdac18e4d4676a9320f6bfef7b17b0a88a12ece1cdf2219b,internal_it::Hardware
sound issues solved sound issues solved hi please note we had issues with tv sound during presentation help consider raised issue solved thank you,internal_it::Administrative rights,87d3b0bf65f1e52cba6737d566fa03e4d0fdc7debe8baa16661823fe89de52ce,internal_it::Hardware
error error hello dear after changed domain password last failing please error attached regards,internal_it::Access,8510216c58d27daa864a3dfac83a7753f071a0b019a3ed0b8efefd63700c1aa3,internal_it::HR Support
change computer change computer hello for your information computer stopped work monday yesterday guys form give one respectfully,internal_it::Hardware,0e0d3b4e53bb1030fdee445c95f4fe20c4d0a60335de1327d32d8b230f83531c,internal_it::Miscellaneous
grade changes your input needed grade changes hello apart problem described sent history facing another one cannot create flows for members architecture discipline looks like interface does provide options create flows can you please help with thank you sent tuesday re your input needed grade changes hi when try view flows prompted enter password keeps asking these credentials indefinitely tried with ie chrome behavior same you can help with or should send thank you sent tuesday your input needed grade changes importance high dear please be advised set for you start reviewing approval flows for grade changes process you already know effective july functionality for enables them review approval flows for their delegate approval flows review someone their hod please note enables delegating flows review person own discipline meaning one delegate can only review flows one discipline should you also need flows be configured ll be your disposal deadline for reviewing flows th latest afterwards we open for entering grade changes if any let know kind regards job integration taxation specialist,internal_it::Miscellaneous,224444af9ac376fd6906fe306c724eaa02498bf7d1ba655c39c44019639ef9b8,internal_it::Hardware
excel journal error oracle excel journal error hi have error when trying open excel order upload yesterday tried use test environment asked install some updates order connect think cause error could you please help thanks senior accountant ext,internal_it::HR Support,d28b7e69c6cd15c1f015410c1f4a54553f8fdfc19accfc5ee99050fe6d56e52f,internal_it::Hardware
getting a blank and error message while logging to eel getting blank error message while logging eel hi though was assigned place th floor tower getting blank error message you assigned any location please contact your administrator after logging able use site thanks tester,internal_it::Hardware,d6822624fd8fad6980aaccfc17fbd51883641370f9efb8223615237ba89f8b9f,internal_it::HR Support
issues with mouse issues with mouse hi encounter some issues with mouse master mouse loses connection pc can you help warranty still valid thank you,internal_it::Administrative rights,1ec8350c9ec93676c2255f9b2bbfaef04021d4ec3bb28a7cdd43f60528601eed,internal_it::Hardware
error error hi guys can access submitted by for approval get blank screen when trying open regards director,internal_it::Miscellaneous,12820a182417fc212f719d7ab251582fc9a589813f99baca96e494e5caec3edb,internal_it::HR Support
for video call error for video call error hello when try present screen video call with client for demo get error attached print screen if call colleague for present screen for him works issue reproduces only when calling client number video try present screen could you please help fix issue thank you software developer en your zone,internal_it::HR Support,353628a97cb4ced871f69ec9f352ec313422a2cc9d1627dcc1ad83c3f8adbe9c,internal_it::Hardware
issues on environment after updating to re issues environment after updating hi for raising under could you please help with below dear could you please raise ticket based below for your help best regards manager sent tuesday issues environment after updating hi here description problem after our environment was updated some our users experiencing problems trying log via about everybody about person clicks sign right side redirected federation fill his credentials clicks sign again redirected back previous clicks sign again nothing happens typically click sign for several times result their accounts locked we need go console unlock their accounts manually unfortunately we cannot pattern if we face situation updated extremely difficult deal with more than employees we suspect problem our side federation allow log though have already raised sr link fin can you please help find charge best regards applications analyst en,internal_it::Access,b41d6f9589ca88bbe907b17d21a58e3349ea6ec79524c3c00f69658ab8581ce3,internal_it::Hardware
account issues sent domain issues hi starting yesterday experiencing issues when using domain access laptop can please investigate advise cheers design lead,internal_it::Administrative rights,abc09c832c3ac73f6e1f9c9d863d5bd5dc0f3f6b3cf2c80d46f8343b3ab50ee9,internal_it::Hardware
cannot access cannot access hi longer able connect repository although was earlier today please add back into instance for playground thanks senior engineer client,internal_it::Access,d88155cc2848329e02818b5bde8296a96bfba174cf9416dc6b5919e56e878ee2,internal_it::Hardware
two accounts for sent friday two accounts for hi noticed we have two members for confirmed made inactive we should delete well our list can you please have look if there any info stored for id if clear then delete we avoid any confusion going further let know if anything thanks planning analyst,internal_it::Hardware,799ee2d2eaa91616abf7bb2b4cd7b3b007ea6dc7806fac0721e76befee3b3010,internal_it::Miscellaneous
access to outlook issues sent thursday access issues hi below for your attention engineer managed en sent thursday re access issues hi there someone can have look issue issue unable use client using normal but can connect using kind regards senior server infrastructure engineer sent access issues hello please find below answer regarding thank you best regards engineer managed en sent monday july re access issues persists sent thursday july re access issues hello could you please let know if issue with solved or still persists thank you best regards engineer managed en sent thursday july re logged access issues can someone contact please if possible,internal_it::Administrative rights,d08046daf9da0187ae928c76b16681d35bfd47c5b14d2aca510f29940e1696a3,internal_it::Hardware
new server is sent wednesday server dear please rise ticket order check server assign server thanks best regards engineer,internal_it::Hardware,867e823eefbb0dc64b6696de9e57c3e1b1e2f70c00e077863544d47b22e6e48c,internal_it::Miscellaneous
windows updates installation issues sent monday july prod infrastructure updates installation issues hello please log for each server below list assign queue for investigation server name comments errors can connect can save updates error error updates error can connect via updates error updates error sec error updates error updates error updates error update error can plate can can can updates error tried tried updates updates updates prohibited updates prohibited authorized fro remote updates error updates updates authorized fro remote updates updates app test web web can thank you kind regards engineer managed,internal_it::HR Support,74ec18954109631e2b079beafa3f6a48ad922b22a53fed1486c6a434e1403644,internal_it::Hardware
every time at pm the site goes down sent monday july every site goes down ridiculous brought up several before there scheduled maintenance senior analyst north,internal_it::HR Support,6d7c9fbafd3d4a2cdc4e753912e7d4d464ec64fb200f6b8dfa42c61d5f171f61,internal_it::Hardware
outlook crashing hello take look could you please send some issue short description about behavior error message eventually if you have we can make screen sharing session well for looking forward hearing you kind regards analyst ext hub sent tuesday july re problem hello accessible thanks lot for however have problem with crashes every starts forced use web platform for if there any suggestions how fix let know please thanks lot enjoy your sent tuesday july re problem hello could you please advise if you still encounter issues regarding your kind regards analyst ext hub sent friday july re problem hello holiday starting today until july th kind regards developer sent thursday july re problem hello could you please advise if still experiencing issues kind regards analyst ext hub sent wednesday july re problem hello we discovered multiple users having same problem when trying use we investigating issue with high priority for please ask use might experience problems with for well kind regards analyst ext hub sent wednesday july re problem hello using cable does receive any error loads for while then stops if help location kind regards developer sent wednesday july problem hello could you please advise connect his laptop via cable also could you please advise what error message receiving kind regards analyst ext hub sent wednesday july problem hello colleague having problems signing other since change his password yesterday evening could you please take look into kind regards developer,internal_it::Administrative rights,99cbcc6635c32d5b504afc345e72829c5d1effb1fb6d39ed11636b091b52daef,internal_it::Hardware
purchases mini dp adapter dp adapter cable engineer,internal_it::Purchase,6387b36f917cc47c9212564fc507e092f61790bf636c321d03d4e53dd33fc20c,internal_it::Hardware
unable to log incidents on tm bluecoat proxy service unable log incidents tm bluecoat proxy hello we seem be unable log incidents using above example please take look best regards analyst,internal_it::Hardware,35c0358b1363aea4d55a1d25e9f301408e569373faaaed5bb988d6d1cf4ee652,internal_it::Miscellaneous
unable to sign into oracle sign error,internal_it::Hardware,24229238c2b9a88b50ea0ceb357c8739c81ff84619f3cadfbe35168bf7d0b915,internal_it::HR Support
errors rebuild required,internal_it::Miscellaneous,98325b9e067c5add0012d060a763bdf516e588803b07f30b82a3ee022fd8fb8d,internal_it::Hardware
new starters not active eel sent monday july starters active eel dear following employees have started work rd july but active eel yet kindly asking you investigate thank you planning officer ext,internal_it::Hardware,b708df823a2ac3713869f9db4d6619bf59a14f66dae5a80cd949c409f52c8822,internal_it::HR Support
badge not working sent monday july badge working hello there seems be some kind problem with badge sense can leave rooms but can enter them badge number there way fix thank you,internal_it::Access,48b63325fdc18e725747d01ff94b245dbaaee932dd8e6330eeef839d0a75c025,internal_it::Hardware
lost sent friday july hello badge data se sa fie si sa se care se engineer,internal_it::Hardware,725f691c03f0a47eb2cdc12cd1e008b2010592112d0509f43d53da8549a65733,internal_it::Access
critical alert sent thursday july critical alert following alert occurred status active data source type data source be be computer be description last recovery points created tried log either part job or recovery latest point job log job detected discontinuity log for database be be since last incremental jobs fail until full runs for more information open administrator console review alert details monitoring task area,internal_it::Hardware,028be81cff6e9a47935fa849ea4ccdaf49ea2a712ed0e49a356ef0129013550d,internal_it::Miscellaneous
problems connecting to outlook for the net and am interns sent wednesday july problems connecting for interns si internship care se pot la inca laptop care sa se care en en en en en maine ca va sa va merge si sa la care maine number cat va software developer you,internal_it::Administrative rights,0251f8446ae5058b9df5c184ae63dd5e7f9fa5d4361c096b48b0234896210782,internal_it::Hardware
snow permissions lost sent monday july hello please be advised below thank you kind regards analyst ext hub sent monday july re hello can you please ensure re added snow fulfiller asap thanks sent july re hi thanks for if fundamental changes being made could prevent members managing calls logged then would ask you make myself aware proposed changes before happen we have review assess then let relevant members our teams know change our access particular occasion restricted what we could snow prevented carrying out our tasks managing calls please let know if you require anything further please can ask you confirm when process place notify prior any changes being made thanks again gill head commercial mobile gill july wrote hello problem we have couple calls for getting different view snow we try keep everyone notified but course possible some might have missed would you please advise key need be informed we send them update we have one let know if there anything can help with best regards specialist sent thursday july re thanks please can ask if notification changing was sent out recall seeing any maybe missed would have expected be notified also have tested we knew would work for purpose we need for hence complaints myself some members thanks gill head commercial mobile gill july wrote hello thank you for getting touch with please be advised we have logged with currently awaiting for re add them skill would you please advise whether you with ll let know best regards specialist sent thursday july hi please can someone above incident for needs fixed asap allow him out work requests coming was logged with you monday believe however yet resolved would appreciate if you could look into advice when be resolved for gill head commercial mobile gill one largest multimedia publishers with award winning portfolio brands important notice including any attachments meant only for intended recipient also contain confidential privileged information if you intended recipient any reliance use disclosure or copying or attachments strictly prohibited please notify immediately by if you have received message by mistake delete attachments any views or opinions solely those author necessarily represent those or companies hereinafter referred tm tm accept liability for content or for consequences any actions taken basis information provided unless information subsequently confirmed writing although every reasonable effort made keep free viruses tm accept liability for any virus transmitted by or any attachments recipient should use up date virus checking software or address be subject interception or monitoring for operational reasons or for lawful practices parent companies registered with address one canada square canary wharf one largest multimedia publishers with award winning portfolio brands important notice including any attachments meant only for intended recipient also contain confidential privileged information if you intended recipient any reliance use disclosure or copying or attachments strictly prohibited please notify immediately by if you have received message by mistake delete attachments any views or opinions solely those author necessarily represent those or companies hereinafter referred tm tm accept liability for content or for consequences any actions taken basis information provided unless information subsequently confirmed writing although every reasonable effort made keep free viruses tm accept liability for any virus transmitted by or any attachments recipient should use up date virus checking software or address be subject interception or monitoring for operational reasons or for lawful practices parent companies registered with address one canada square canary wharf one largest multimedia publishers with award winning portfolio brands,internal_it::Hardware,594951685c2b8fb1cba39fa142eef8abfc8f9bb5fc279166e4156e7a28834e95,internal_it::Miscellaneous
critical alert sent july critical alert following alert occurred status active tape library based tape protection weeks copy description detailed tape inventory failed operation failed since slot library,internal_it::Miscellaneous,69de3c9803afe159cc0cb5eefb61a268de66d3102811b33ff3b9364a8d35abb4,internal_it::Administrative rights
cannot remove on cr sent tuesday july removing cr hello please can you log ticket for below assign thanks sent tuesday july removing cr hi please log ticket for below assign thank you best regards administrator sent monday july removing cr hello turning into issue guys usually tend clone means cannot remove previous we have implementing feature version or alternative can we configure cloning operation such keep pertaining cr being cloned thanks sent monday july removing cr hi done clone cr but cant seem remove need any more list cr number want remove ones belfast related could you help thanks mo senior infrastructure consultant upcoming holiday st july th rd october th october,internal_it::Miscellaneous,6b1b96c91ae3a9b666ee1e2510a33077ad8858610f24d3b464c5aca0fc1549e2,internal_it::Hardware
service now security issue urgent sent tuesday july re issue add escalated needs urgent attention obvious concern other non tm clients be able sensitive information can we confirm if case know tm have elevated access snow but unsure if applies any our other clients copied for awareness given implications thanks sent july re issue hello can you please investigate why tm users being presented with non tm client data when conducting searches snow believe we had similar issue towards end last year caused some embarrassment with client we need lock down respond quickly thanks sent july issue hello raise concern regarding have run report normally complete daily brought up another clients information worry one our tickets sitting within data have attached screen have raised with confirmed after completing routine reports brought back various client data along with trinities understand franc also works logged issue with couple others although their issues were before change took place issue other clients might be seeing our data please can be looked into asap thanks hurry analyst one largest multimedia publishers with award winning portfolio brands important notice including any attachments meant only for intended recipient also contain confidential privileged information if you intended recipient any reliance use disclosure or copying or attachments strictly prohibited please notify immediately by if you have received message by mistake delete attachments any views or opinions solely those author necessarily represent those or companies hereinafter referred tm tm accept liability for content or for consequences any actions taken basis information provided unless information subsequently confirmed writing although every reasonable effort made keep free viruses tm accept liability for any virus transmitted by or any attachments recipient should use up date virus checking software or address be subject interception or monitoring for operational reasons or for lawful practices parent companies registered with address one canada square canary wharf,internal_it::Hardware,4e93b58d26068c6e66cb52680aee696ef1c64f861c44372f03aa13b34962e16b,internal_it::Miscellaneous
issues with sent monday july re recommend with whom you enjoy working hi thank you for for recommendations we sorry you experiencing inconveniences while using referral tool issues keep coming up with unforeseen recurrence but we raise ticket for them investigate matter please investigate issue for she keeps facing technical difficulties when trying use thank you have,internal_it::Administrative rights,77dbfe98cd5cb97552eb1b4e8434286725c23f37c2a5c787b880c727a5fc8348,internal_it::Hardware
product activation failed product activation failed,internal_it::Administrative rights,5810abbdcce852f801deaa3e3793ea5fe0a8c7f3a381fcd3e7fe10e03df3dfc6,internal_it::Hardware
issue with down boat dc bb view ad getting errors pages thanks,internal_it::Hardware,394b7d1a9dfb60a41f0e71e1bc6cadf5d68d03c7210fa8605ad583b86757b59a,internal_it::HR Support
its lost admin permissions on sonar hello looks like we have permissions anymore sonar sp sonar could you please assist,internal_it::Hardware,ae2558538a3ccc4e387843f46a73b4467ea2f87148a407d01c78327dd06e993f,internal_it::Storage
file exchange via has been disabled sent thursday re issues hi works fine while we re have some problems report have pending for some every log prompted enter old password for some other also prompts enter password apple id pass though set remember also file via disabled does attach file for others download but sets path file cannot be accessed think about covers thanks,internal_it::Hardware,2718681dade4d08882796117993147c092b8e4905d323b01b6d278b651b1591c,internal_it::Administrative rights
missing timecard notification sent hi data for for below dates dates did enter before can you what happened pull data back thanks person number country manager job discipline grade assignment person date senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active senior engineer senior engineer applications belgrade senior engineer active,internal_it::Access,b4e55255fee051a29f57ad481ee338571bcb9373837ef35a154995d411d764de,internal_it::HR Support
not present sent wednesday hi please note cannot believe due fact we have name collision colleagues with same name can you please check let know outcome best regards,internal_it::Miscellaneous,184c1d3c21bd55a54b55f7eb1adbf015ea952864520d666651c080f724ba09d6,internal_it::Hardware
files error sent wednesday high priority sow uploading files error hi have same problem had yesterday regarding uploading files can you please check what problem yesterday worked after few hours but seems problem persist kind regards address th floor blvd district,internal_it::Hardware,c61135991ce989934637c79298561c715ae76c9e9651f706562a723c370694a3,internal_it::HR Support
no access to th to th floor sent wednesday card hi please help with card belongs have floors th th floor thank you manager,internal_it::Access,7dfd22838e28748885515fd707684a43105d02fca3bb276ab8d63a8109fd313d,internal_it::HR Support
oracle fusion slow performance sent monday issues hello for some working extremely poorly for but within last month become virtually unusable slow takes around minutes submit simple timecard using single code can something be done fix same performance seems be better for colleagues thank you,internal_it::HR Support,1d4492f9bf2e63d17c3e908121d00462651b5a6c0d7141886836262f398087f0,internal_it::Hardware
was not updated for a while endpoint installed machine cannot be updated automatically nor when click update virus signature database today noticed tried last few days error message could connect server,internal_it::Administrative rights,c3e03a8373d1f32e80409bb5c81fb7f5a8d1cce814a510c7558330b5a4f2fd0d,internal_it::Hardware
problem joining meeting sent thursday problem joining meeting hello had problem joining meeting for induction message displayed was can you please help address issue kind regards information confidential be legally privileged intended solely for addressee any opinions expressed mine necessarily represent opinions susceptible interference if you intended recipient any disclosure copying or any action taken or omitted be taken reliance strictly prohibited be unlawful if you have received message error open any,internal_it::Administrative rights,6876964346ac58e040e16dccd75fd4e5d2313daf289a38ae0fb290f1b2ded55a,internal_it::Hardware
unable to create a new sr on oracle support sent wednesday unable create sr hello seems we longer able open our identifier for sc thank you application engineer,internal_it::HR Support,e7ca2f0caf2c75351362fa56683b63abe0dc9f786a20c1b0908c42ebeb293c59,internal_it::Hardware
data profile correction sent re data hi can have update below issue please thanks sent monday data hi had look imported data says employed since however dec hire date but since until was employed for years can be also represented well would like avoid incorrect information thanks,internal_it::Hardware,bc1857767a21177d3ce0beef5729b2c50ebc5216c0617cf739b42affa6ff87b7,internal_it::Miscellaneous
employees not active eel sent employees active eel dear below employees active eel yet could you please investigate thank you employees planning officer ext,internal_it::Miscellaneous,b0f154b296ce5dd71b6129ad02dbccb8e3e0f5a5516557552af6d257c8427184,internal_it::Hardware
fax machine number is incorrect sent tuesday fax machine number incorrect dear please log ticket we can investigate why fax machine showing correct output number thanks kind regards engineer en,internal_it::Miscellaneous,ca64827aae50a0b57bafbc2b582dd14e08bb6925e26a4051b397e1e1a13e6c7c,internal_it::Hardware
line manager not set for approve annual leave flow hi line manager for can be seen however getting her requests for annual leave if she checks approval line only listed included approval flow line manager can you please verify correct thank you,internal_it::HR Support,300fdb2a53a2963b42f0d3e91de804f9d0505a9c55e73506c2ab473fe757936d,internal_it::Miscellaneous
code not working sent monday access codes for hi we use following codes for our daily conf call pin if pin fails try today neither codes working there fault or have codes changed since last week please can you assist asap thanks manager trainer production managed one largest multimedia publishers with award winning portfolio brands important notice including any attachments meant only for intended recipient also contain confidential privileged information if you intended recipient any reliance use disclosure or copying or attachments strictly prohibited please notify immediately by if you have received message by mistake delete attachments any views or opinions solely those author necessarily represent those or companies hereinafter referred tm tm accept liability for content or for consequences any actions taken basis information provided unless information subsequently confirmed writing although every reasonable effort made keep free viruses tm accept liability for any virus transmitted by or any attachments recipient should use up date virus checking software or address be subject interception or monitoring for operational reasons or for lawful practices parent companies registered with address one canada square canary wharf,internal_it::Administrative rights,f0856f6c5514b0a5d94d288d650f35e280f28f9b46a19c4afa563d4e08d6603b,internal_it::Hardware
absence request approval error sent tuesday error hello while trying approve holiday request go following error could you please help out thanks senior manager,internal_it::Miscellaneous,efe09eec2dc7570fe7df9168a7032c5893dfdd485cb322f85f7184234dafb848,internal_it::HR Support
missing access oracle for managed services sent friday access for managed hi have access employees managed entity could please assist thank you assistant,internal_it::Hardware,b076d74f9f913368cb17d34c12b0edfe606a973df1cd6dbba78f1d2254205fcd,internal_it::HR Support
approval flow error sent monday re please action direct reports hi please update record below person does report reports bogota colombia thank you regards senior test lead sent monday please action direct reports dear manager part established processes each required submit his weekly basis each friday for past week must be submitted for approval you receiving because some your direct reports haven followed process please help cascade accordingly gets possible below breakdown your direct reports please note if refers left or maternity other absence leave please contact update person record otherwise please contact person directly submit their manager country for for date bod total days,internal_it::Miscellaneous,9c659a396ad7aaa71a7ae522f191f74ac4faec75039ea50a2ec1995166c67c52,internal_it::HR Support
data profile does not reflect accurately sent monday data hi had look imported data says employed since however dec hire date but since until was employed for years can be also represented well would like avoid incorrect information thanks,internal_it::Administrative rights,bc63a008fb4a0ee7bddcdb44d9e7c06eb9fc4a696487009f815fa2c4441f4ebf,internal_it::Hardware
for account issues asking for password sent thursday re for hi working today asking for credentials should be address but also wants password accept password did what need use thanks sent for hello please be informed for created for you assigned extension be your address per below example please following guide for for usage you able make external calls via for kind regards rare analyst ext hub,internal_it::Hardware,09e6fcff97b617dbf7fc66bd8cc9bbaef2ca159a5aee37bf40a96f32b8a43103,internal_it::Access
posting issue sent friday posting issue hello colleagues encountered error while we were trying post requisition after receiving approval our manager we go posting panel but after we unable make selection post requisition we had call with she shared had same problem there some ago well attaching image made order help clarifying issue please let know how we should proceed thanks kind regards technical recruiter,internal_it::Hardware,cfd0615eacf1c28c7de9057391b4b8ab14aedb7c6cdfcc367c3de2a4ee0765d3,internal_it::Miscellaneous
question bucharest new hello can you provide quote for buy one card thank you best regards manager infrastructure sent thursday re question card sent wednesday question hello you think you can help topic was but you know part anymore thank you best regards manager infrastructure sent tuesday re question please ask card type should be ordered we want delegate these decisions spite their ample expertise consultant sent question hello please help ordering card for floor believe we had ordered for other offices too think should be same model please help with info for receiving one thank you engineer ext sent re question please order card thank you consultant sent question hello concerning we had aware by we have card for we would recommend you buy one order get alarm about would be more safe please let know if you wish order we can involve thank you best regards manager infrastructure,internal_it::Access,927772f31bf7ce92c83afbbdcd266dc1aceb24e64d2e67e14f816202ea9e22a3,internal_it::Hardware
permissions issue sent wednesday re update wants access please notes hi kind reminder worked for again have access have,internal_it::Storage,407c89a89a7ac1eb6d8495607be19af82a0a73a866fb28171728724aa18e30de,internal_it::Hardware
floor printer issue sent tuesday floor printer issue there might be some issue with printer floor ready mode but when give job print something won print get message saying problem tester,internal_it::Hardware,3efabf687f78b82e7db160111b7c72db686c9a89bfbb8aa4e2c0e9ed602f6a2d,internal_it::HR Support
assigned to extension calls issue issue still persists sent monday tell how we can improve ticket feedback related hello thank you for taking give feedback let know how we can improve you mentioned issue still resolved you still getting calls checked tickets have under your name found two them related similar issue your assigned number showing missed call for other resolved could you please be kind look into issue reported by either re open ticket or create one meantime feedback ticket also be assigned appropriate leader for further investigation ticket closed although issue still persists please hesitate let know case you need further assistance or information gladly help best regards customer care en,internal_it::Hardware,50b906c2e5bc03c5b8a8982f36174907123d3eb260a1ef4aa7ae6578a2449a88,internal_it::Miscellaneous
critical alert original message sent friday critical alert following alert occurred some computers protection have synchronized for days for more information open administrator console review alert details monitoring task area,internal_it::Hardware,1adc2c946a52d4b055e9a486cd049e15060ed8e3fa36262ec11fad69b9ec621c,internal_it::HR Support
printer issue resolved sent thursday printer issue resolved hi let you know had issue with one printers st floor was quickly resolved by yesterday thanks,internal_it::Miscellaneous,b1d3d3e166880ff564277f7b1c2dd0b3624dc92125339e32a21d57279880cb77,internal_it::Hardware
project tasks not visible oracle when trying to submit on project code sent friday start date be changed importance high hi kindly ask you let have your soonest changing start date for st st we need change asap enable submit their cards thank,internal_it::HR Support,b9b2c079ed4c9427d0d42e4e4e901854f6dd64a2445fb69f1965342daffd9794,internal_it::Internal Project
outlook limit instead of sent friday card la sa ore card imagine pun ore,internal_it::Storage,146cfee5a69ea1348f23249c85c3a8452aef91907893e81fad4aaacdc8857dee,internal_it::Administrative rights
oracle sent thursday hi guys have trouble with code was there gone can fill out book can you check resolve if possible cheers manager information confidential be legally privileged intended solely for addressee any opinions expressed mine,internal_it::Internal Project,4cacac83fc65694b0dea94758dc2fbec328ad7f82b756d98c290cdbd58e8d9cd,internal_it::Hardware
quote equipment for bod implementation dear please getting quotation related next items values patch panel cat patch cord cat vertical unit total rack basic zero subtotal unit total professional device license ref alarm unit total regards manager colombia,internal_it::Access,82c6e4185cc4dbc2fc06e04baffb37ca4857fed01bf7cf65d28f0bb0e3c289dc,internal_it::Purchase
not getting notification from oracle sent wednesday getting notification dear receiving for advances raised by could you please investigate issue thank you head analysis architecture,internal_it::Miscellaneous,c47936ae83b895be70437cb521a0f44d0d85fa75ac42d60886a4e13b4dfe5962,internal_it::Hardware
oracle problems sent wednesday problems si sa data task approval se up,internal_it::HR Support,7dc224514df47b17589d78541e5657b8bc7a9416c00327c2e31f7000b095c288,internal_it::Miscellaneous
status oracle sent monday status hello kindly asking your assistance with situation involving leaver his was terminated th march but have noticed today appears active could you please advise respect there some work progress his some issues encountered need be resolved require his be maintained active until resolution or there issue can proceed with ending his work relationship please let know if there anything can or if additional information needed thank you kind regards data entry,internal_it::Hardware,f7ce4ddbb663155f8950420baea95d045f5c475adb95b98c0a8485e40dbdc09c,internal_it::HR Support
profile sent friday profile hello when accesses profile screen can be observed some fields profile note completed also when have submitted career plan manager did receive plan career plan was submitted yesterday thank you best regards acceptance test tem recording,internal_it::Hardware,1c9f911cfe2bce8f5c760e10ccd50a9671633b060e350e83021eee989fc629f7,internal_it::HR Support
redirect sent tuesday re hello could you please help with redirecting thank you sent tuesday hello have raised today for lei pending should be pending could you please help with reassigning for approval would need be paid tomorrow also could you please redirect advances until th holiday leave until date thank you specialist en address blvd th floor district,internal_it::Miscellaneous,ba06f8b963490b6dac6713e9734e61250d6060af00902e0c65c9b91b6245ae44,internal_it::HR Support
unable to connect to outlook sent unable connect hello reached mention there consultants site today unable connect their connected via but avail also advise would need connection order reset their passwords please be kind investigate possible try help out understand might require input if needed please request well please contact ask for more details if required perhaps call when she available would help thank you kind regards leader ext,internal_it::Administrative rights,29852b88979ee87b1464ee33860027a63ba894675f4d922bb5ec92fefb54692b,internal_it::Hardware
